sgg_cd,legal_dong,bjdong_cd
52140,모현동1가,11400
52140,모현동2가,11500
52140,부송동,13400
52140,삼기면 간촌리,43021
52140,송학동,11600
52140,신동,12100
52140,신용동,12000
52140,어양동,12300
52140,여산면 여산리,39021
52140,영등동,12200
52140,오산면 장신리,31022
52140,인화동1가,10900
52140,인화동2가,11000
52140,주현동,10800
52140,중앙동2가,10400
52140,중앙동3가,10500
52140,창인동1가,10100
52140,춘포면 오산리,42024
52140,춘포면 춘포리,42032
52140,팔봉동,12700
52140,함열읍 와리,25021
52140,황등면 황등리,32021
52180,북면 한교리,31021
52180,상동,10300
52180,송산동,11300
52180,수성동,10100
52180,시기동,10400
52180,연지동,10500
52180,정우면 수금리,38030
52190,금동,10600
52190,도통동,11600
52190,동충동,10100
52190,산내면 장항리,46024
52190,쌍교동,10400
52190,왕정동,10800
52190,운봉읍 동천리,25026
52190,운봉읍 서천리,25029
52190,월락동,11700
52190,인월면 서무리,47023
52190,인월면 인월리,47022
52190,죽항동,10300
52190,하정동,10200
52190,향교동,11100
52210,검산동,10400
52210,금구면 금구리,42021
52210,금구면 서도리,42034
52210,금구면 월전리,42025
52210,금산면 성계리,45021
52210,금산면 쌍용리,45022
52210,서암동,10700
52210,신풍동,10200
52210,옥산동,11000
52210,요촌동,10100
52210,하동,11200
52210,황산면 남산리,44027
52710,고산면 읍내리,36021
52710,구이면 원기리,35025
52710,구이면 항가리,35026
52710,봉동읍 낙평리,25329
52710,봉동읍 둔산리,25324
52710,봉동읍 장기리,25328
52710,삼례읍 삼례리,25021
52710,삼례읍 후정리,25022
52710,상관면 죽림리,32022
52710,소양면 대흥리,34025
52710,소양면 신원리,34028
52710,소양면 황운리,34024
52710,용진읍 상운리,25623
52710,이서면 갈산리,33024
52710,이서면 은교리,33028
52720,진안읍 군상리,25021
52720,진안읍 군하리,25022
52730,무주읍 당산리,25022
52730,무주읍 읍내리,25021
52730,설천면 소천리,32024
52730,안성면 장기리,34021
52730,안성면 죽천리,34023
52740,산서면 동화리,31034
52740,장계면 장계리,33521
52740,장수읍 선창리,25023
52740,장수읍 장수리,25021
52750,강진면 갈담리,39023
52750,관촌면 관촌리,38026
52750,오수면 오수리,35521
52750,운암면 마암리,32030
52750,운암면 운종리,32031
52750,임실읍 대곡리,25027
52750,임실읍 성가리,25021
52750,임실읍 오정리,25023
52750,임실읍 이도리,25022
52770,복흥면 정산리,37031
52770,순창읍 남계리,25022
52770,순창읍 순화리,25021
52790,고창읍 교촌리,25022
52790,고창읍 덕산리,25030
52790,고창읍 석교리,25037
52790,고창읍 석정리,25025
52790,고창읍 월곡리,25023
52790,고창읍 읍내리,25021
52790,대산면 매산리,38025
52790,흥덕면 흥덕리,40021
52800,변산면 격포리,36022
52800,변산면 도청리,36021
52800,변산면 지서리,36025
52800,부안읍 동중리,25021
52800,부안읍 봉덕리,25024
52800,부안읍 서외리,25022
52800,상서면 가오리,39022
52800,줄포면 줄포리,41021
52800,진서면 곰소리,37024
52800,행안면 역리,33021
